factory_id,intervention_id,electricity_emission,diesel_emission,raw_material_emission,waste_emission,transport_emission,cost,savings,feasibility,co2_reduction
190,energy_efficiency,67030.41,3570.17,44871.35,11307.25,21016.5,25000,12000,0.95,12419.69
190,recycled_material,67030.41,3570.17,44871.35,11307.25,21016.5,15000,7000,0.8,8454.78
190,material_efficiency,67030.41,3570.17,44871.35,11307.25,21016.5,20000,9000,0.85,10157.49
190,waste_recovery,67030.41,3570.17,44871.35,11307.25,21016.5,10000,3000,0.85,3526.66
190,transport_optimization,67030.41,3570.17,44871.35,11307.25,21016.5,12000,5000,0.75,3200.87
191,renewable_electricity,44482.88,25124.01,16594.56,7759.09,18053.75,50000,18000,0.9,12671.38
191,energy_efficiency,44482.88,25124.01,16594.56,7759.09,18053.75,25000,12000,0.95,8143.7
191,recycled_material,44482.88,25124.01,16594.56,7759.09,18053.75,15000,7000,0.8,3011.64
191,material_efficiency,44482.88,25124.01,16594.56,7759.09,18053.75,20000,9000,0.85,4079.76
191,waste_recovery,44482.88,25124.01,16594.56,7759.09,18053.75,10000,3000,0.85,2634.95
191,transport_optimization,44482.88,25124.01,16594.56,7759.09,18053.75,12000,5000,0.75,3650.19
192,renewable_electricity,99239.76,1237.67,15664.85,9365.45,20644.75,50000,18000,0.9,24532.07
192,energy_efficiency,99239.76,1237.67,15664.85,9365.45,20644.75,25000,12000,0.95,19180.08
192,recycled_material,99239.76,1237.67,15664.85,9365.45,20644.75,15000,7000,0.8,3220.45
192,material_efficiency,99239.76,1237.67,15664.85,9365.45,20644.75,20000,9000,0.85,3445.11
192,waste_recovery,99239.76,1237.67,15664.85,9365.45,20644.75,10000,3000,0.85,2491.55
192,transport_optimization,99239.76,1237.67,15664.85,9365.45,20644.75,12000,5000,0.75,3832.06
193,renewable_electricity,74087.31,14651.57,37689.97,10680.56,15150.57,50000,18000,0.9,21891.09
193,energy_efficiency,74087.31,14651.57,37689.97,10680.56,15150.57,25000,12000,0.95,14868.78
193,recycled_material,74087.31,14651.57,37689.97,10680.56,15150.57,15000,7000,0.8,6660.46
193,material_efficiency,74087.31,14651.57,37689.97,10680.56,15150.57,20000,9000,0.85,6454.43
193,waste_recovery,74087.31,14651.57,37689.97,10680.56,15150.57,10000,3000,0.85,3330.66
193,transport_optimization,74087.31,14651.57,37689.97,10680.56,15150.57,12000,5000,0.75,2402.84
194,renewable_electricity,78391.55,10516.23,36435.79,4273.86,12308.64,50000,18000,0.9,24155.1
194,energy_efficiency,78391.55,10516.23,36435.79,4273.86,12308.64,25000,12000,0.95,17704.0
194,recycled_material,78391.55,10516.23,36435.79,4273.86,12308.64,15000,7000,0.8,8172.86
194,material_efficiency,78391.55,10516.23,36435.79,4273.86,12308.64,20000,9000,0.85,9188.32
194,waste_recovery,78391.55,10516.23,36435.79,4273.86,12308.64,10000,3000,0.85,1258.99
194,transport_optimization,78391.55,10516.23,36435.79,4273.86,12308.64,12000,5000,0.75,2184.87
195,renewable_electricity,92442.56,18790.29,9495.41,6606.97,19372.19,50000,18000,0.9,31492.04
195,energy_efficiency,92442.56,18790.29,9495.41,6606.97,19372.19,25000,12000,0.95,16134.04
195,recycled_material,92442.56,18790.29,9495.41,6606.97,19372.19,15000,7000,0.8,2018.06
195,material_efficiency,92442.56,18790.29,9495.41,6606.97,19372.19,20000,9000,0.85,1982.01
195,waste_recovery,92442.56,18790.29,9495.41,6606.97,19372.19,10000,3000,0.85,1919.46
195,transport_optimization,92442.56,18790.29,9495.41,6606.97,19372.19,12000,5000,0.75,2190.45
196,renewable_electricity,21425.55,19225.14,35827.21,2524.73,13452.47,50000,18000,0.9,5572.45
196,energy_efficiency,21425.55,19225.14,35827.21,2524.73,13452.47,25000,12000,0.95,3940.34
196,recycled_material,21425.55,19225.14,35827.21,2524.73,13452.47,15000,7000,0.8,5868.12
196,material_efficiency,21425.55,19225.14,35827.21,2524.73,13452.47,20000,9000,0.85,8787.71
196,waste_recovery,21425.55,19225.14,35827.21,2524.73,13452.47,10000,3000,0.85,938.62
196,transport_optimization,21425.55,19225.14,35827.21,2524.73,13452.47,12000,5000,0.75,2666.42
197,renewable_electricity,68582.42,10971.41,26428.43,3578.52,20067.77,50000,18000,0.9,19457.4
197,energy_efficiency,68582.42,10971.41,26428.43,3578.52,20067.77,25000,12000,0.95,13568.52
197,recycled_material,68582.42,10971.41,26428.43,3578.52,20067.77,15000,7000,0.8,5094.13
197,material_efficiency,68582.42,10971.41,26428.43,3578.52,20067.77,20000,9000,0.85,6128.79
197,waste_recovery,68582.42,10971.41,26428.43,3578.52,20067.77,10000,3000,0.85,1221.03
197,transport_optimization,68582.42,10971.41,26428.43,3578.52,20067.77,12000,5000,0.75,3415.0
198,renewable_electricity,38131.98,21865.36,7461.91,3553.82,10811.69,50000,18000,0.9,11139.18
198,energy_efficiency,38131.98,21865.36,7461.91,3553.82,10811.69,25000,12000,0.95,6936.69
198,recycled_material,38131.98,21865.36,7461.91,3553.82,10811.69,15000,7000,0.8,1275.62
198,material_efficiency,38131.98,21865.36,7461.91,3553.82,10811.69,20000,9000,0.85,1920.49
198,waste_recovery,38131.98,21865.36,7461.91,3553.82,10811.69,10000,3000,0.85,1171.2
198,transport_optimization,38131.98,21865.36,7461.91,3553.82,10811.69,12000,5000,0.75,1912.12
199,renewable_electricity,66255.22,25767.91,16745.04,10553.53,9321.48,50000,18000,0.9,15630.06
199,energy_efficiency,66255.22,25767.91,16745.04,10553.53,9321.48,25000,12000,0.95,14061.07
199,recycled_material,66255.22,25767.91,16745.04,10553.53,9321.48,15000,7000,0.8,3399.17
199,material_efficiency,66255.22,25767.91,16745.04,10553.53,9321.48,20000,9000,0.85,3575.91
199,waste_recovery,66255.22,25767.91,16745.04,10553.53,9321.48,10000,3000,0.85,2785.01
199,transport_optimization,66255.22,25767.91,16745.04,10553.53,9321.48,12000,5000,0.75,1225.85
200,renewable_electricity,34495.36,7003.35,12479.41,8179.81,8818.19,50000,18000,0.9,11597.32
200,energy_efficiency,34495.36,7003.35,12479.41,8179.81,8818.19,25000,12000,0.95,7247.81
200,recycled_material,34495.36,7003.35,12479.41,8179.81,8818.19,15000,7000,0.8,2329.32
200,material_efficiency,34495.36,7003.35,12479.41,8179.81,8818.19,20000,9000,0.85,3587.72
200,waste_recovery,34495.36,7003.35,12479.41,8179.81,8818.19,10000,3000,0.85,2396.05
200,transport_optimization,34495.36,7003.35,12479.41,8179.81,8818.19,12000,5000,0.75,1576.34
